time,theta1,theta2,omega1,omega2,current,voltage
5.60082,0.0843689,0,-0.0101774,0,0.115339,1
5.61257,0.0843689,0,-0.00997879,0,0.115943,1
5.62791,0.0843689,0,-0.00974114,0,0.114835,1
5.64405,0.0843689,0,-0.00949984,0,0.11544,1
5.65996,0.0843689,0,-0.00925627,0,0.115037,1
5.67585,0.0843689,0,-0.00905143,0,0.115943,1
5.69181,0.0843689,0,-0.0088427,0,0.11685,1
5.70802,0.0843689,0,-0.00864342,0,0.11554,1
5.72393,0.0843689,0,-0.00845289,0,0.11413,1
5.73995,0.0843689,0,-0.00827062,0,0.116145,1
5.75636,0.0843689,0,-0.00808529,0,0.115842,1
5.7632,0.0843689,0,-0.00804295,0,0.117253,1
5.76853,0.082835,0,-0.0118076,0,0.116044,1
5.77876,0.082835,0,-0.0118076,0,0.116346,1
5.79511,0.082835,0,-0.0118076,0,0.115339,1
5.8104,0.082835,0,-0.0118076,0,0.116245,1
5.82855,0.082835,0,-0.0118076,0,0.11554,1
5.84434,0.082835,0,-0.0118076,0,0.115137,1
5.86027,0.082835,0,-0.0118076,0,0.115641,1
5.87654,0.082835,0,-0.0118076,0,0.116648,1
5.89241,0.082835,0,-0.0118076,0,0.11544,1
5.90843,0.081301,0,-0.0118076,0,0.11554,1
5.92416,0.081301,0,-0.0118076,0,0.116245,1
5.93999,0.081301,0,-0.0118076,0,0.116245,1
5.9574,0.081301,0,-0.0118076,0,0.115943,1
5.97173,0.081301,0,-0.0118076,0,0.115339,1
5.98742,0.081301,0,-0.0118076,0,0.115842,1
6.00361,0.081301,0,-0.0118076,0,0.115641,1
6.01969,0.081301,0,-0.0118076,0,0.115842,1
6.03583,0.081301,0,-0.0118076,0,0.115238,1
6.05171,0.081301,0,-0.0118076,0,0.11554,1
6.06792,0.081301,0,-0.0118076,0,0.116044,1
6.08406,0.081301,0,-0.0118076,0,0.115842,1
6.09974,0.081301,0,-0.0118076,0,0.115742,1
6.11577,0.082835,0,-0.0118076,0,0.11554,1
6.13168,0.082835,0,-0.0118076,0,0.115742,1
6.14757,0.082835,0,-0.0118076,0,0.11554,1
6.16317,0.082835,0,-0.0118076,0,0.116346,1
6.17872,0.081301,0,-0.0118076,0,0.116245,1
6.19509,0.081301,0,-0.0118076,0,0.116447,1
6.21114,0.081301,0,-0.0118076,0,0.115742,1
6.22669,0.081301,0,-0.0118076,0,0.115641,1
6.24268,0.081301,0,-0.0118076,0,0.115742,1
6.25895,0.081301,0,-0.0118076,0,0.11554,1
6.27491,0.081301,0,-0.0118076,0,0.116346,1
6.29101,0.081301,0,-0.011642,0,0.115037,1
6.29309,0.081301,0,-0.01162,0,0.115339,1
6.30806,0.082835,0,0.0112991,0,0.115641,1
6.31161,0.082835,0,0.0112163,0,0.115037,1
6.32693,0.082835,0,0.0108978,0,0.115137,1
6.34288,0.082835,0,0.0106149,0,0.115641,1
6.35892,0.082835,0,0.0103289,0,0.114432,1
6.37486,0.082835,0,0.0100582,0,0.116044,1
6.39098,0.082835,0,0.00980106,0,0.115641,1
6.40728,0.082835,0,0.00955684,0,0.115238,1
6.42339,0.082835,0,0.00931023,0,0.115641,1
6.43877,0.082835,0,0.00910301,0,0.114835,1
6.45515,0.082835,0,0.00887908,0,0.115742,1
6.47093,0.082835,0,0.00867824,0,0.115037,1
6.48675,0.082835,0,0.00849792,0,0.115339,1
6.50313,0.082835,0,0.00831381,0,0.114533,1
6.51893,0.082835,0,0.00812653,0,0.116145,1
6.53503,0.082835,0,0.0079683,0,0.11544,1
6.55082,0.082835,0,0.00780598,0,0.115842,1
6.56703,0.082835,0,0.0076408,0,0.11544,1
6.58282,0.082835,0,0.0075007,0,0.116346,1
6.59888,0.082835,0,0.00735679,0,0.11554,1
6.61494,0.082835,0,0.00720986,0,0.115842,1
6.63026,0.082835,0,0.00708499,0,0.116749,1
6.64622,0.082835,0,0.0069643,0,0.11554,1
6.66236,0.082835,0,0.00684015,0,0.115641,1
6.67799,0.082835,0,0.0067203,0,0.11544,1
6.69387,0.082835,0,0.00660449,0,0.115641,1
6.70984,0.082835,0,0.0064927,0,0.115943,1
6.72576,0.082835,0,0.00638459,0,0.115339,1
6.74184,0.082835,0,0.00628006,0,0.115641,1
6.75834,0.082835,0,0.00617889,0,0.116346,1
6.77517,0.082835,0,0.00607487,0,0.115137,1
6.78994,0.082835,0,0.00598598,0,0.11544,1
6.80614,0.082835,0,0.00589396,0,0.114835,1
6.82225,0.082835,0,0.00580477,0,0.11544,1
6.83817,0.082835,0,0.00571288,0,0.115339,1
6.84504,0.082835,0,0.00568113,0,0.11554,1
6.86023,0.082835,0,0.00559823,0,0.116145,1
6.87631,0.082835,0,0.00551765,0,0.115339,1
6.89221,0.082835,0,0.00543943,0,0.115842,1
6.90824,0.082835,0,0.00536332,0,0.114835,1
6.92433,0.082835,0,0.00528938,0,0.114432,1
6.94032,0.082835,0,0.00521739,0,0.115037,1
6.95632,0.082835,0,0.00514736,0,0.115137,1
6.97222,0.082835,0,0.00507922,0,0.115641,1
6.98829,0.082835,0,0.0050128,0,0.116245,1
7.00419,0.082835,0,0.00494814,0,0.116044,1
7.0199,0.082835,0,0.00488509,0,0.115742,1
7.03595,0.082835,0,0.00482366,0,0.116346,1
7.05186,0.082835,0,0.00476745,0,0.115842,1
7.06775,0.082835,0,0.00470888,0,0.115137,1
7.08385,0.082835,0,0.00465179,0,0.115943,1
7.1,0.082835,0,0,0,0.115641,1
